prediction,anomaly_probability
1,0.99845576
1,0.9976235
1,0.9529488
1,0.99845576
1,0.7603115
1,0.97971785
1,0.9993363
1,0.5324963
1,0.99845576
1,0.9976235
1,0.97971785
1,0.99845576
1,0.6942622
1,0.6793108
1,0.9993363
1,0.6529443
1,0.97971785
1,0.9979341
1,0.9993363
1,0.98554534
1,0.97882986
1,0.982694
1,0.97971785
1,0.9979341
1,0.8205096
1,0.9996965
1,0.9993363
1,0.8089222
1,0.97971785
1,0.9996965
1,0.9979341
1,0.9153716
1,0.6253319
1,0.9996965
1,0.9993363
1,0.99976426
1,0.9996965
1,0.98746616
1,0.51154554
1,0.6253319
1,0.99976426
1,0.9996965
1,0.9993363
1,0.99976426
1,0.9996965
1,0.98746616
1,0.99203306
1,0.9979341
1,0.99976426
1,0.99649376
1,0.9996965
1,0.99976426
1,0.96190894
1,0.9923793
1,0.9814488
1,0.99961144
1,0.99976426
1,0.74539876
0,0.37311068
1,0.99961144
1,0.9996965
1,0.95063245
1,0.95535594
0,0.37311068
1,0.96190226
1,0.99961144
0,0.37170097
1,0.9996965
1,0.99961144
1,0.9570732
1,0.99925464
0,0.37170097
0,0.4957498
1,0.99961144
1,0.9996965
0,0.37170097
1,0.99961144
1,0.99925464
1,0.9570732
0,0.37170097
1,0.99961144
1,0.9646083
1,0.9996965
1,0.99961144
1,0.9805555
1,0.99925464
1,0.9570732
1,0.99961144
1,0.9773416
1,0.9993363
1,0.9996965
1,0.99098104
1,0.99961144
1,0.99925464
1,0.9570732
1,0.9884709
1,0.99961144
1,0.9993363
1,0.9996965
1,0.99976426
1,0.9979341
1,0.5912983
1,0.99961144
1,0.8072336
1,0.9996965
1,0.9993363
1,0.99961144
1,0.9996865
1,0.9979341
1,0.99620014
1,0.99961144
1,0.9996865
1,0.8429074
1,0.9996965
1,0.9996865
1,0.9996965
1,0.9946878
1,0.9979341
1,0.9996865
1,0.9996965
1,0.9996965
1,0.9993363
1,0.9743759
1,0.9946878
1,0.9996965
1,0.9928462
1,0.9873985
1,0.9996965
1,0.9993363
1,0.9996965
1,0.9946878
1,0.9996965
1,0.99448615
1,0.7393411
1,0.9996965
1,0.9993363
1,0.9996965
1,0.99448615
1,0.9946878
1,0.9996965
1,0.93530655
1,0.9928462
1,0.9996965
1,0.9993363
1,0.95085764
0,0.43034905
1,0.9946878
1,0.97971785
1,0.9928462
1,0.99957687
1,0.9993363
1,0.9555449
1,0.9089062
1,0.99957687
1,0.96789527
1,0.97221667
1,0.9946878
1,0.9993363
1,0.63890016
1,0.99957687
1,0.71523505
1,0.99957687
1,0.98087007
1,0.99721515
1,0.9946878
1,0.9618835
1,0.99957687
1,0.9993363
1,0.99925464
1,0.99957687
1,0.99925464
1,0.9946878
1,0.9843151
1,0.9943902
1,0.99957687
1,0.6408109
1,0.99925464
1,0.99970454
1,0.99935216
1,0.99935216
1,0.9946878
1,0.9993363
1,0.99970454
1,0.99935216
1,0.9877608
1,0.9946878
1,0.99970454
1,0.99935216
1,0.9993363
1,0.9996865
1,0.99970454
0,0.486704
1,0.9946878
1,0.99970454
1,0.9996865
1,0.9993363
1,0.98398453
1,0.99970454
1,0.9946878
1,0.9996865
1,0.99970454
1,0.84934604
1,0.8136816
1,0.9993363
1,0.9946878
1,0.9996865
1,0.9274712
1,0.9996865
1,0.99935216
1,0.98939544
1,0.53327197
1,0.9946878
1,0.9993363
1,0.98939544
1,0.99935216
1,0.53327197
1,0.98939544
1,0.9993363
1,0.9946878
1,0.98939544
1,0.99935216
1,0.94980794
1,0.9993363
1,0.98939544
0,0.30773357
1,0.9946878
1,0.98939544
1,0.63715816
1,0.5501438
1,0.9996865
1,0.98939544
1,0.9946878
1,0.9996865
1,0.98939544
1,0.99721515
1,0.97971785
1,0.9993363
1,0.9996865
1,0.9946878
1,0.98939544
1,0.9996865
1,0.98939544
1,0.9993363
1,0.97971785
1,0.9996865
0,0.32659456
1,0.9946878
1,0.98939544
1,0.99969494
1,0.98939544
1,0.9993363
1,0.99721515
1,0.9946878
1,0.99969494
1,0.98939544
1,0.9993363
1,0.98939544
1,0.99721515
0,0.32659456
1,0.97971785
1,0.99969494
1,0.954824
1,0.99969494
1,0.9968335
1,0.9993363
1,0.9253401
1,0.954824
1,0.99969494
1,0.8685641
1,0.99969494
1,0.9968335
1,0.9993363
1,0.9253401
1,0.9834062
1,0.99969494
1,0.99935216
1,0.9976235
1,0.9996865
1,0.7379639
1,0.6687772
1,0.9996865
1,0.83498216
1,0.9902919
1,0.99925464
1,0.6511933
1,0.6955905
1,0.99925464
1,0.97971785
1,0.9698307
1,0.71523505
1,0.99925464
1,0.93295294
1,0.63862544
1,0.9274712
1,0.99925464
1,0.6687772
1,0.5896446
0,0.43686688
0,0.40168592
1,0.9924522
1,0.9993363
1,0.9419076
1,0.97971785
1,0.99200714
1,0.99925464
1,0.8604507
1,0.9996865
1,0.9918933
1,0.59455866
1,0.63124317
1,0.9996865
1,0.9568466
1,0.8672236
1,0.7611768
1,0.9996865
1,0.93530655
1,0.9996865
1,0.9568466
1,0.980924
1,0.9830692
1,0.73483926
1,0.9996865
1,0.9839842
1,0.9994473
1,0.9996865
1,0.99925464
1,0.9274712
1,0.93530655
1,0.9994473
1,0.99200714
0,0.32659456
1,0.9994473
1,0.78201765
1,0.99925464
1,0.9274712
1,0.825845
1,0.9994473
1,0.9610735
1,0.9554242
1,0.9994473
1,0.98770976
1,0.9979341
1,0.62096244
1,0.5575803
1,0.9994473
1,0.99147975
1,0.8515063
1,0.9994473
1,0.9991522
1,0.8642907
1,0.9996865
1,0.5426456
1,0.9994473
1,0.9996865
1,0.97971785
1,0.97548634
1,0.9994473
1,0.9528626
1,0.9996865
1,0.5353724
1,0.9994473
1,0.9908007
1,0.8672236
1,0.9996865
1,0.9968335
1,0.9994473
1,0.9993363
1,0.9996865
1,0.9994473
1,0.8750513
1,0.9930341
1,0.9506749
1,0.9996865
1,0.9994473
1,0.9979341
1,0.9535616
1,0.9994473
1,0.9996865
1,0.9911607
1,0.981455
1,0.99925464
1,0.9876545
1,0.9996865
1,0.60806143
1,0.9911607
1,0.9876545
1,0.9996865
1,0.9996865
1,0.9996865
1,0.9256822
1,0.5213251
1,0.9876545
1,0.9996865
1,0.9996865
1,0.9876545
1,0.9256822
1,0.9996865
1,0.99925464
1,0.9876545
1,0.9996865
1,0.9876545
1,0.9996865
1,0.9996865
1,0.7719151
1,0.99925464
1,0.9876545
1,0.9996865
1,0.9996865
1,0.9996865
1,0.6931056
1,0.9831166
1,0.9876545
1,0.9996865
1,0.9876545
1,0.9996865
1,0.9993363
1,0.93988824
1,0.9996865
1,0.63175666
1,0.9837496
1,0.99935216
1,0.9996865
1,0.9993363
1,0.62057054
1,0.55544436
1,0.99935216
1,0.9993363
1,0.55544436
1,0.9996865
1,0.99925464
1,0.64980745
1,0.9880585
1,0.9778431
1,0.9993363
1,0.9996865
1,0.97971785
1,0.99925464
1,0.961305
1,0.99213696
1,0.99925464
1,0.9993363
1,0.9996865
1,0.961305
1,0.99925464
1,0.99213696
1,0.99925464
1,0.9274712
1,0.9993363
1,0.9996865
1,0.97971785
1,0.99625057
1,0.9850832
1,0.9911607
1,0.9993363
1,0.9996865
1,0.50195646
1,0.9977488
1,0.91750914
1,0.9977488
1,0.97971785
1,0.9993363
1,0.98527455
1,0.9977488
1,0.9996865
1,0.9814488
0,0.4754326
1,0.9996865
1,0.9993363
1,0.7851144
1,0.9888825
1,0.9996865
1,0.9996865
1,0.9991522
1,0.9888825
1,0.9993363
1,0.99959856
1,0.99580693
1,0.58754325
1,0.9991522
1,0.99959856
1,0.9996865
1,0.58754325
1,0.9993363
1,0.99959856
1,0.64980745
1,0.57156825
1,0.9991522
1,0.99959856
1,0.9484978
1,0.9996865
1,0.9993363
1,0.673467
1,0.9568637
1,0.71251994
1,0.9560587
0,0.4330673
1,0.9996865
1,0.9877394
1,0.7728566
1,0.98177606
1,0.99925464
1,0.9976235
1,0.7483297
1,0.9976235
1,0.58749294
1,0.6037406
1,0.9949667
1,0.99935216
1,0.9976235
1,0.99925464
0,0.49665487
1,0.52447486
1,0.99935216
1,0.9855457
1,0.94980794
1,0.9976235
1,0.9976235
1,0.99959856
1,0.5635944
1,0.52447486
1,0.9725385
1,0.99959856
1,0.9976235
1,0.5635944
1,0.99959856
1,0.9976235
0,0.4668485
1,0.5635944
1,0.9725385
1,0.99959856
1,0.9976235
1,0.5635944
1,0.99959856
1,0.9893903
1,0.5635944
1,0.9060561
0,0.4644135
1,0.99959856
1,0.9976235
1,0.9976235
1,0.9976235
1,0.9976235
1,0.9976235
1,0.62212896
1,0.9993363
1,0.5182814
1,0.99925464
1,0.9976235
1,0.9976235
1,0.67648906
1,0.9976235
1,0.9977488
1,0.5791676
1,0.99925464
1,0.98499125
1,0.99925464
1,0.6805408
1,0.99925464
1,0.9190829
1,0.9977488
1,0.5635944
1,0.95085764
1,0.99073
1,0.9976235
1,0.99394315
1,0.9977488
1,0.9841337
1,0.9976235
1,0.99073
1,0.9529488
1,0.99598265
1,0.9993363
1,0.9976235
1,0.97971785
1,0.97971785
1,0.83022934
1,0.99721515
1,0.98780113
1,0.9993363
1,0.99925464
1,0.95690554
1,0.99925464
1,0.83022934
1,0.72757226
1,0.9993363
1,0.9937396
1,0.99721515
1,0.99925464
1,0.97548
1,0.83022934
1,0.72757226
1,0.9993363
1,0.9274712
1,0.99959856
1,0.98499125
1,0.99959856
1,0.99721515
1,0.71768034
1,0.97971785
1,0.9993363
1,0.99959856
1,0.9930911
1,0.99959856
1,0.78054184
1,0.99713326
1,0.99925464
1,0.5791156
1,0.9993363
1,0.5717689
1,0.8458179
1,0.99604994
1,0.94084376
1,0.9993363
1,0.8169586
1,0.9636284
1,0.99925464
1,0.7385212
1,0.98613805
1,0.97971785
1,0.74175084
1,0.9993363
1,0.9939885
1,0.99925464
1,0.6755919
1,0.99925464
1,0.9117943
1,0.9109729
1,0.99925464
0,0.49077874
1,0.9993363
1,0.99925464
1,0.99925464
1,0.99925464
1,0.99925464
1,0.99925464
1,0.8684948
1,0.99925464
1,0.63768995
0,0.45577678
1,0.99925464
1,0.53623134
1,0.98929614
1,0.99925464
1,0.99925464
1,0.67467624
1,0.91155285
1,0.9928462
1,0.98929614
1,0.9976235
1,0.97971785
1,0.6101082
1,0.99925464
1,0.9798865
0,0.45475388
1,0.92346394
1,0.99925464
1,0.6326649
1,0.8458179
1,0.9888405
1,0.9539116
1,0.9928462
1,0.68202925
1,0.54707307
1,0.98846954
1,0.99925464
1,0.5875043
0,0.44680083
1,0.6223582
1,0.987164
1,0.5875043
1,0.99925464
1,0.99925464
1,0.9876545
1,0.66870004
1,0.9911607
1,0.94422984
1,0.9876545
1,0.9630792
1,0.99957687
1,0.99925464
1,0.9876545
1,0.99925464
1,0.9911607
1,0.99925464
1,0.7219773
1,0.9876545
0,0.48137322
1,0.99925464
1,0.9876545
1,0.9497588
1,0.5609051
1,0.54475725
1,0.9928462
1,0.97239405
1,0.99632984
1,0.5947886
1,0.7087845
1,0.99925464
1,0.7726547
1,0.73329407
1,0.9977488
1,0.9993363
1,0.99925464
1,0.99935216
1,0.6226492
1,0.99957687
1,0.97971785
1,0.99935216
1,0.9977488
1,0.99957687
1,0.9993363
1,0.99935216
1,0.65381426
1,0.99957687
1,0.9977488
1,0.99935216
1,0.66150224
1,0.99957687
1,0.9993363
1,0.99925464
1,0.793481
1,0.99957687
1,0.94980794
1,0.63862544
1,0.6223582
1,0.9993363
1,0.99957687
1,0.91750914
0,0.4758564
1,0.97971785
1,0.62396574
1,0.9936806
1,0.97971785
1,0.9993363
1,0.9936806
0,0.4758564
1,0.9921273
1,0.63862544
1,0.99925464
1,0.9993363
1,0.97971785
1,0.9976235
1,0.99925464
1,0.99632984
1,0.99234384
1,0.7502299
1,0.9993363
1,0.99632984
1,0.99935216
1,0.9911607
1,0.98053473
1,0.99632984
1,0.9993363
1,0.99721515
1,0.99632984
1,0.99935216
1,0.94698596
1,0.99721515
1,0.99632984
1,0.9993363
1,0.99721515
1,0.99632984
1,0.98087007
1,0.99935216
1,0.6759753
1,0.99925464
1,0.9993363
1,0.9911607
1,0.98381627
1,0.98087007
1,0.99935216
1,0.9976235
1,0.97971785
1,0.9976235
1,0.9993363
1,0.9702111
1,0.99925464
1,0.99925464
1,0.9976235
1,0.99533844
1,0.99925464
1,0.9993363
1,0.9702111
1,0.99925464
1,0.99925464
1,0.99925464
1,0.66240704
1,0.97971785
1,0.9928462
1,0.99925464
1,0.99925464
1,0.9976235
1,0.9870192
1,0.9813161
1,0.66240704
1,0.8435769
1,0.99970454
1,0.9203819
1,0.96996844
1,0.9976235
1,0.99970454
1,0.66240704
1,0.5875043
1,0.61345077
1,0.99970454
1,0.9880045
1,0.9976235
1,0.96996844
1,0.99970454
1,0.66240704
1,0.97971785
1,0.98140115
1,0.99970454
1,0.9976235
1,0.9876133
1,0.99970454
1,0.93530655
1,0.5354445
1,0.9991522
1,0.99721515
1,0.8341667
1,0.9991522
1,0.96700025
0,0.49655208
1,0.99925464
1,0.9991522
1,0.99721515
1,0.8117279
1,0.99925464
1,0.97433996
1,0.99925464
1,0.80045706
1,0.99925464
0,0.49580196
1,0.99925464
1,0.99925464
1,0.99721515
1,0.99117845
1,0.97971785
1,0.99925464
1,0.99073
1,0.7141391
1,0.98381627
1,0.95085764
1,0.94977033
1,0.9449044
1,0.5703008
1,0.98381627
1,0.84552133
1,0.5618594
1,0.9911607
1,0.88939005
1,0.9449044
1,0.9938798
1,0.8430927
1,0.9911607
1,0.52539754
1,0.88939005
1,0.98384607
1,0.9911607
1,0.6687772
1,0.74587953
1,0.97971785
1,0.5762819
1,0.6223582
1,0.9765316
1,0.8672236
1,0.9976235
1,0.97971785
1,0.989772
1,0.99970454
1,0.99925464
1,0.89212465
0,0.40299088
1,0.9976235
1,0.99428916
1,0.9996965
1,0.99925464
1,0.998752
1,0.8132759
1,0.99925464
1,0.998752
1,0.9976235
0,0.49515283
1,0.9996965
1,0.99925464
1,0.998752
1,0.92636657
1,0.97971785
1,0.998752
0,0.43901578
1,0.9996965
1,0.9702111
1,0.9482026
1,0.99845576
1,0.9274712
1,0.89498645
1,0.99845576
1,0.84570014
1,0.9996965
1,0.9911607
1,0.9702111
1,0.98172736
1,0.99845576
1,0.9911607
1,0.525338
1,0.99845576
1,0.9996965
1,0.9911607
1,0.7813642
1,0.9702111
1,0.99845576
1,0.78098667
1,0.9977488
1,0.9996965
1,0.99845576
1,0.998752
1,0.5824547
1,0.9702111
1,0.99073
1,0.998752
1,0.9996965
1,0.9977488
1,0.99073
1,0.99721515
1,0.8373192
1,0.998752
1,0.99073
1,0.63914555
1,0.5834337
1,0.998752
1,0.9370564
1,0.99721515
1,0.8883294
1,0.998752
1,0.790982
1,0.998752
1,0.71523505
1,0.9977488
1,0.9020702
1,0.99721515
1,0.97971785
1,0.79527247
1,0.99925464
1,0.99721515
1,0.99970454
1,0.5907962
1,0.99925464
1,0.9979341
1,0.99721515
1,0.51065457
1,0.99925464
1,0.99721515
1,0.9911607
1,0.99721515
1,0.9979341
1,0.99925464
1,0.55500776
1,0.71523505
1,0.93698674
1,0.9911607
1,0.9911607
1,0.99721515
1,0.96226174
1,0.93698674
1,0.9850417
1,0.998752
1,0.99925464
1,0.9911607
1,0.998752
1,0.7765662
1,0.987397
1,0.99721515
1,0.62029797
1,0.998752
1,0.9261825
1,0.99925464
1,0.998752
1,0.9812273
1,0.9928462
1,0.62029797
1,0.99925464
1,0.99817777
1,0.7842408
1,0.99925464
1,0.5713221
1,0.99817777
1,0.62029797
1,0.9702111
1,0.99925464
1,0.9911607
1,0.9613321
1,0.62029797
1,0.9911607
1,0.6698166
1,0.99970454
1,0.8804952
1,0.66825765
1,0.97971785
1,0.62029797
1,0.99721515
1,0.9911607
1,0.99970454
1,0.94980794
1,0.99721515
1,0.62029797
1,0.95893097
1,0.99970454
1,0.9911607
1,0.9911607
1,0.9702111
1,0.9928462
1,0.99817777
1,0.9702111
1,0.99970454
1,0.9911607
1,0.99481034
1,0.99817777
1,0.9702111
1,0.9928462
1,0.99817777
1,0.9979341
1,0.99970454
1,0.8836298
1,0.9901237
1,0.99817777
1,0.9928462
1,0.9979341
1,0.99817777
1,0.9979341
1,0.9911607
1,0.6453769
1,0.9928462
1,0.99817777
1,0.99845576
1,0.99970454
1,0.9911607
1,0.9998592
1,0.9911607
1,0.9497156
1,0.9928462
1,0.9998592
1,0.9911607
1,0.99970454
1,0.9998592
1,0.63914555
1,0.9979341
1,0.9814488
1,0.9998592
1,0.99073
1,0.99721515
1,0.99970454
1,0.64328676
1,0.9979341
1,0.9998592
1,0.99073
1,0.97971785
1,0.9998592
1,0.99721515
1,0.9968335
1,0.72489935
1,0.99970454
1,0.99817777
1,0.9998592
1,0.99721515
1,0.9998627
1,0.99817777
1,0.99970454
1,0.9968335
1,0.7480242
1,0.9998627
1,0.99817777
1,0.99970454
1,0.9977488
1,0.9968335
1,0.9998627
1,0.89074993
1,0.99817777
1,0.9998627
1,0.99817777
1,0.9977488
1,0.99970454
1,0.9834062
1,0.98946863
1,0.99925464
1,0.99817777
1,0.55544436
1,0.99022734
1,0.99925464
1,0.9977488
1,0.9839579
1,0.55544436
1,0.9977488
1,0.68462765
1,0.99721515
1,0.99925464
1,0.5596558
1,0.9977488
1,0.83413714
1,0.99721515
1,0.9977488
1,0.99721515
1,0.6219074
1,0.9977488
1,0.99925464
1,0.9814488
1,0.972604
1,0.9998627
1,0.99073
1,0.9998627
1,0.9482026
1,0.7832881
1,0.9977488
1,0.5296016
1,0.9998627
1,0.8672236
1,0.96341115
1,0.9993363
1,0.5302002
1,0.99925464
1,0.9977488
1,0.6454941
1,0.9993363
1,0.98259073
1,0.9489876
1,0.9993363
1,0.9880592
1,0.99925464
1,0.82090497
1,0.99301237
1,0.9993363
1,0.70131624
1,0.7961954
1,0.9993363
1,0.99925464
1,0.99970454
1,0.99073
1,0.9820456
1,0.99721515
1,0.9993363
1,0.51024956
1,0.99970454
1,0.92936856
1,0.99721515
1,0.98499125
1,0.9993363
1,0.99721515
1,0.99925464
1,0.99970454
1,0.9993363
1,0.7961954
1,0.99721515
1,0.5742066
1,0.9993363
1,0.51024956
1,0.99925464
1,0.9993363
0,0.4663435
1,0.97971785
1,0.99970454
1,0.6554786
1,0.9993363
1,0.9968335
1,0.99925464
0,0.4644135
1,0.9993363
1,0.6748224
1,0.99970454
1,0.72631633
1,0.9993363
1,0.99925464
1,0.72631633
1,0.9993363
1,0.9598249
1,0.99970454
1,0.55258733
1,0.72631633
0,0.41881508
1,0.99969494
1,0.99970454
1,0.51024956
1,0.76381725
0,0.41881508
1,0.788155
1,0.66870004
1,0.99970454
1,0.70096475
1,0.71523505
1,0.511979
0,0.33180445
1,0.6202912
1,0.99970454
1,0.8946168
1,0.9993363
1,0.7620918
1,0.9894643
0,0.45118847
1,0.59635913
1,0.71951467
1,0.99970454
1,0.91750914
0,0.47314018
1,0.9996865
1,0.6697757
1,0.9598936
1,0.99970454
1,0.9996865
1,0.99925464
1,0.9141758
1,0.9996865
1,0.9911607
1,0.99925464
1,0.9996865
1,0.99970454
1,0.6896381
1,0.9996865
1,0.64681286
1,0.9996865
1,0.9968335
1,0.9996865
1,0.99935216
1,0.99925464
1,0.71523505
1,0.99935216
1,0.9996865
1,0.97971785
1,0.9968335
1,0.99925464
1,0.99935216
1,0.72006947
1,0.9996865
1,0.9676567
1,0.9928462
1,0.6108766
1,0.9968335
1,0.99925464
0,0.10926811
1,0.9928462
1,0.9996865
1,0.5961311
1,0.9721548
1,0.9601402
1,0.9922127
1,0.99925464
1,0.60581994
1,0.9922127
1,0.9993363
1,0.9928462
1,0.9814488
1,0.9996865
1,0.99935216
1,0.7191475
1,0.98585075
1,0.9996865
1,0.99073
1,0.9976235
1,0.9996865
1,0.99935216
1,0.6400447
1,0.9976235
1,0.99935216
1,0.99073
1,0.9996865
1,0.9979341
1,0.98780113
1,0.99935216
1,0.99970454
1,0.99935216
1,0.99721515
1,0.9996865
1,0.9979341
1,0.98747885
1,0.6812367
1,0.99970454
1,0.9996865
1,0.9993363
1,0.99721515
1,0.9979341
1,0.9568637
1,0.9560405
1,0.99970454
1,0.9993363
1,0.9921185
1,0.99721515
1,0.9993363
1,0.9979341
1,0.984303
1,0.9911607
1,0.99970454
1,0.9993363
1,0.9911607
1,0.9996865
1,0.9958805
1,0.9568637
1,0.9911607
1,0.9993363
1,0.99970454
1,0.9968335
1,0.9993363
1,0.9996865
1,0.6180393
1,0.9386838
1,0.9996865
1,0.99925464
1,0.99970454
1,0.9996865
1,0.99925464
1,0.9996865
1,0.997818
1,0.97882986
1,0.9996865
1,0.99925464
1,0.99970454
1,0.9996865
1,0.9996865
1,0.99925464
1,0.95535594
1,0.97971785
1,0.99970454
1,0.9971781
1,0.9993363
1,0.9996865
1,0.94980794
1,0.99925464
1,0.72265005
1,0.9993363
1,0.99970454
1,0.95085764
1,0.9968335
1,0.9996865
0,0.43746024
1,0.72265005
1,0.81947756
1,0.67740107
1,0.99970454
1,0.9762768
1,0.68740183
1,0.9970872
1,0.99721515
1,0.96341115
1,0.97971785
1,0.9814488
1,0.5789179
1,0.85260147
1,0.99073
1,0.9970872
1,0.65777457
1,0.99073
1,0.99721515
1,0.9917345
1,0.5789179
1,0.9970872
1,0.9993363
1,0.99925464
1,0.94479775
1,0.99721515
1,0.99925464
1,0.9976235
1,0.9979341
1,0.99925464
1,0.94479775
1,0.99721515
1,0.99925464
1,0.9976235
1,0.9979341
1,0.9993363
1,0.6533842
1,0.9926018
1,0.9976235
1,0.9993363
1,0.9007023
1,0.99581724
1,0.9928804
1,0.9993363
1,0.97971785
1,0.9979341
1,0.59406155
1,0.9993363
1,0.95535594
1,0.972604
1,0.9928804
1,0.58691376
1,0.9928462
1,0.9993363
1,0.9991522
1,0.99985886
1,0.9928462
1,0.6616182
1,0.97692513
1,0.99567574
1,0.5663924
1,0.9991522
1,0.5875043
1,0.99985886
1,0.9830824
1,0.97971785
1,0.99721515
1,0.99721515
1,0.5789179
1,0.99985886
1,0.5875043
1,0.99721515
1,0.96457523
1,0.89237475
1,0.99721515
1,0.99721515
1,0.9778431
1,0.99985886
1,0.95157886
1,0.9673969
1,0.9737965
1,0.97971785
1,0.9993363
1,0.99721515
1,0.83891994
1,0.9444277
1,0.9993363
1,0.99985886
1,0.82090497
1,0.7384055
1,0.9993363
1,0.9911607
1,0.83891994
1,0.97971785
1,0.9993363
1,0.99985886
1,0.99719477
1,0.9286686
1,0.9993363
1,0.6671384
1,0.71523505
1,0.99721515
1,0.9993363
1,0.9963225
1,0.99200714
1,0.7468045
1,0.99719477
1,0.9605291
1,0.63914555
1,0.99721515
1,0.99721515
1,0.5631377
1,0.63914555
1,0.99721515
1,0.9996865
1,0.989772
1,0.81110495
1,0.9995882
1,0.99721515
1,0.99721515
1,0.9996865
1,0.9819565
1,0.6963826
1,0.9995882
1,0.60380214
1,0.9977488
1,0.9911607
1,0.9995882
1,0.9996865
1,0.9851863
1,0.99721515
1,0.9996865
1,0.9995882
1,0.9977488
1,0.9996865
1,0.9995882
1,0.9928804
1,0.99925464
1,0.9996865
1,0.9996865
1,0.9995882
1,0.9977488
1,0.9996865
1,0.9928804
1,0.9995882
1,0.99925464
1,0.9996865
1,0.99957687
1,0.62482446
1,0.9996865
1,0.9928804
1,0.9979341
1,0.9996865
1,0.9996865
1,0.99957687
1,0.99721515
1,0.7288544
1,0.9928804
1,0.9979341
1,0.9996865
1,0.99957687
1,0.99721515
1,0.9921968
1,0.99957687
1,0.9979341
1,0.981455
1,0.99969494
1,0.99957687
1,0.9928804
1,0.99563783
1,0.99721515
1,0.99957687
1,0.9979341
1,0.9786194
1,0.9928804
1,0.99969494
1,0.99957687
1,0.5354445
1,0.99721515
1,0.8380043
1,0.92528224
1,0.9919715
1,0.99985886
1,0.99969494
1,0.99935216
1,0.5067901
1,0.99721515
1,0.9755097
1,0.9924684
1,0.9919715
1,0.99969494
1,0.99985886
1,0.9755097
1,0.96091497
1,0.9979341
1,0.99925464
1,0.99925464
0,0.05367006
1,0.9991522
1,0.99985886
1,0.99925464
1,0.9991522
1,0.99925464
1,0.99925464
1,0.9991522
1,0.77655303
1,0.9991522
1,0.99985886
1,0.8380043
1,0.9991522
1,0.97971785
1,0.9995882
1,0.98968554
1,0.79058945
1,0.99985886
1,0.66150224
1,0.9995882
1,0.72742534
1,0.70096475
1,0.9928804
1,0.9995882
1,0.96424097
1,0.99985886
1,0.99935216
1,0.99935216
1,0.9995882
1,0.97971785
1,0.9928804
1,0.9995882
1,0.6134845
1,0.99935216
1,0.99935216
1,0.9979067
1,0.99925464
1,0.54361683
1,0.9928804
1,0.9744805
1,0.99925464
1,0.99935216
1,0.9261825
1,0.9979067
1,0.99925464
1,0.9928804
1,0.63862544
1,0.5904194
1,0.99969494
1,0.9702111
1,0.71523505
1,0.99925464
1,0.99102014
1,0.95085764
1,0.99925464
1,0.99935216
1,0.99969494
1,0.9702111
1,0.96626586
1,0.99925464
1,0.9274712
1,0.96626586
1,0.89380383
1,0.99935216
1,0.99969494
1,0.9911607
1,0.9744665
1,0.9830465
1,0.9839579
1,0.99925464
1,0.91265506
1,0.99969494
1,0.99721515
1,0.9911607
0,0.43479493
1,0.99721515
1,0.5984249
1,0.99969494
1,0.99721515
1,0.58976936
1,0.99721515
1,0.7637323
0,0.2844628
1,0.6379706
1,0.9977488
1,0.99969494
1,0.9710651
1,0.9911607
1,0.9991522
1,0.9928462
1,0.81629086
0,0.4880348
1,0.9991522
1,0.99969494
1,0.9843923
1,0.9991522
1,0.9928462
1,0.9911607
1,0.6796567
1,0.501448
1,0.9991522
1,0.99969494
0,0.47314483
1,0.99925464
1,0.9911607
1,0.62774235
1,0.6328795
1,0.9928462
1,0.99969494
1,0.8515063
1,0.9963916
1,0.9995882
1,0.9887122
0,0.36702806
1,0.7391077
1,0.51024956
1,0.99969494
1,0.9995882
1,0.946259
1,0.7215352
1,0.81110495
1,0.99957687
1,0.5901479
1,0.6864611
1,0.9993363
1,0.6697757
1,0.99957687
1,0.99925464
1,0.6087987
1,0.9977488
1,0.5846168
1,0.99957687
1,0.9993363
1,0.9876472
1,0.99957687
1,0.99935216
1,0.98729116
1,0.532906
1,0.99925464
1,0.99925464
1,0.9979067
1,0.9906427
1,0.99935216
1,0.68788886
1,0.8063747
1,0.99925464
1,0.99935216
1,0.5901479
1,0.9979067
0,0.45655826
1,0.99935216
1,0.99935216
1,0.9991522
1,0.994544
1,0.99935216
1,0.5984249
1,0.99925464
1,0.9529488
1,0.99935216
1,0.6887587
1,0.9991522
1,0.8672236
1,0.9977488
1,0.93946964
1,0.99925464
1,0.99925464
1,0.9991522
1,0.9976235
1,0.9977488
1,0.91795874
1,0.99925464
1,0.9976235
1,0.9977488
1,0.99925464
1,0.99985886
1,0.9976235
1,0.9834062
1,0.9977488
1,0.9976235
1,0.9977488
1,0.99935216
1,0.99985886
1,0.99721515
1,0.99721515
1,0.89770615
1,0.99721515
1,0.99721515
1,0.9993363
1,0.9977488
1,0.9911607
1,0.99957687
1,0.99985886
1,0.9476221
1,0.9911607
1,0.9993363
1,0.99957687
1,0.9968335
0,0.4993766
1,0.99957687
0,0.26702365
1,0.99985886
1,0.9968335
1,0.9993363
1,0.8380043
1,0.9968335
1,0.99073
1,0.8900631
1,0.8380043
1,0.99985886
1,0.9993363
1,0.99721515
1,0.9996965
1,0.99073
1,0.8900631
1,0.99721515
1,0.99073
1,0.99985886
1,0.9993363
1,0.99073
1,0.99721515
1,0.9911607
1,0.9993363
1,0.97971785
1,0.7569464
1,0.99721515
1,0.81110495
1,0.99935216
1,0.99925464
1,0.9504684
